# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
3911709,690,-139,713,-39,275,-371
3916974,692,-141,711,-52,280,-371
3922556,692,-142,711,-52,280,-371
3927821,693,-138,710,-52,280,-371
3933085,693,-137,710,-52,280,-371
3938349,691,-139,707,-52,280,-371
3943614,694,-137,714,-52,280,-371
3948879,692,-143,711,-52,280,-371
3954144,691,-140,710,-52,280,-371
3959407,691,-138,712,-52,280,-371
3964672,690,-137,711,-52,280,-371
3970156,691,-142,711,-52,280,-371
3975421,692,-137,708,-52,280,-371
3980686,691,-139,712,-52,280,-371
3985951,692,-136,710,-52,280,-371
3991215,690,-139,710,-52,280,-371
3996479,692,-139,711,-52,280,-371
4001744,691,-139,710,-52,280,-371
4028455,694,-141,711,-52,280,-371
4033721,690,-138,710,-52,280,-371
4038985,691,-137,711,-52,280,-371
4044249,693,-139,709,-52,280,-371
4049514,691,-139,712,-52,280,-371
4054779,692,-138,710,-52,275,-367
4060362,691,-140,711,-52,275,-367
4065627,690,-138,709,-52,275,-367
4071111,691,-139,709,-52,275,-367
4076376,691,-139,711,-52,275,-367
4081640,691,-138,706,-52,275,-367
4086905,689,-139,713,-52,275,-367
4092170,693,-140,709,-52,275,-367
4097434,692,-137,708,-52,275,-367
4102698,691,-139,711,-52,275,-367
4107964,688,-140,715,-52,275,-367
4113228,691,-137,711,-52,275,-367
4118492,691,-139,712,-52,275,-367
4123756,691,-139,709,-52,275,-367
4129020,691,-141,711,-52,275,-367
4134285,689,-139,712,-52,275,-367
4139549,691,-140,711,-52,275,-367
4144813,689,-138,709,-52,275,-367
4150077,693,-139,708,-52,275,-367
4155341,692,-138,711,-52,275,-367
4160606,690,-139,708,-52,275,-367
4166089,693,-142,711,-52,275,-367
4171354,692,-138,713,-52,275,-367
4176619,692,-138,712,-52,275,-367
4181884,688,-138,710,-52,275,-367
4187149,690,-141,712,-52,275,-367
4192413,694,-140,713,-52,275,-367
4197678,692,-140,709,-48,288,-367
4203261,691,-140,709,-48,288,-367
4208526,690,-140,709,-48,288,-367
4213790,692,-137,712,-48,288,-367
4219055,693,-137,708,-48,288,-367
4224319,693,-137,711,-48,288,-367
4229583,692,-139,710,-48,288,-367
4234848,694,-138,713,-48,288,-367
4240113,691,-139,711,-48,288,-367
4245377,689,-139,708,-48,288,-367
4250643,692,-138,712,-48,288,-367
4255908,694,-141,710,-48,288,-367
4261172,691,-140,709,-48,288,-367
4266657,692,-139,711,-48,288,-367
4271922,690,-138,711,-48,288,-367
4277187,691,-139,716,-48,288,-367
4282451,693,-137,713,-48,288,-367
4287716,691,-137,709,-48,288,-367
4292980,688,-139,712,-48,288,-367
4298244,691,-142,709,-48,288,-367
4303509,690,-138,709,-48,288,-367
4308773,691,-137,710,-48,288,-367
4314038,693,-139,711,-48,288,-367
4319302,689,-139,712,-48,288,-367
4324567,690,-140,709,-48,288,-367
4329831,690,-140,710,-48,288,-367
4335095,694,-139,709,-48,288,-367
4340360,691,-139,708,-39,297,-376
4345942,692,-138,709,-39,297,-376
4351207,693,-140,711,-39,297,-376
4356471,692,-138,709,-39,297,-376
4361735,692,-139,709,-39,297,-376
4367218,692,-139,709,-39,297,-376
4372483,692,-138,714,-39,297,-376
4377747,691,-139,710,-39,297,-376
4383013,692,-142,712,-39,297,-376
4388277,690,-141,710,-39,297,-376
4393541,690,-140,712,-39,297,-376
4398806,692,-138,709,-39,297,-376
4404263,693,-139,713,-39,297,-376
4409528,693,-140,711,-39,297,-376
4414793,691,-139,708,-39,297,-376
4420058,691,-139,711,-39,297,-376
4425321,690,-139,710,-39,297,-376
4430586,691,-140,708,-39,297,-376
4435851,691,-141,709,-39,297,-376
4441115,693,-139,710,-39,297,-376
4446380,691,-138,710,-39,297,-376
4451644,692,-140,709,-39,297,-376
4456910,692,-139,708,-39,297,-376
4462392,692,-137,710,-39,297,-376
4467657,694,-138,711,-39,297,-376
4472922,690,-140,713,-39,297,-376
4478186,688,-140,710,-39,297,-376
4483452,690,-138,712,-39,284,-371
4489035,695,-139,709,-39,284,-371
4494299,694,-139,708,-39,284,-371
4499564,690,-139,712,-39,284,-371
4504828,689,-140,709,-39,284,-371
4510092,691,-139,710,-39,284,-371
4515357,691,-138,708,-39,284,-371
4520621,693,-140,709,-39,284,-371
4525887,689,-139,711,-39,284,-371
4531151,688,-139,711,-39,284,-371
4536415,691,-138,710,-39,284,-371
4541680,691,-140,709,-39,284,-371
4546945,691,-140,712,-39,284,-371
4552210,692,-137,711,-39,284,-371
4557474,693,-139,709,-39,284,-371
4562958,691,-139,712,-39,284,-371
4568221,693,-141,712,-39,284,-371
4573486,692,-140,711,-39,284,-371
4578751,693,-139,711,-39,284,-371
4584015,691,-138,712,-39,284,-371
4589280,695,-141,707,-39,284,-371
4594545,693,-139,710,-39,284,-371
4599809,691,-138,710,-39,284,-371
4605073,689,-140,711,-39,284,-371
4610338,693,-139,711,-39,284,-371
4615602,693,-141,712,-39,284,-371
4620868,690,-139,711,-39,288,-367
4626451,691,-138,709,-39,288,-367
4631715,693,-141,712,-39,288,-367
4636980,691,-139,712,-39,288,-367
4642244,690,-139,712,-39,288,-367
4647507,692,-142,711,-39,288,-367
4652771,689,-138,711,-39,288,-367
4658254,690,-140,710,-39,288,-367
4663519,692,-140,711,-39,288,-367
4668784,693,-141,713,-39,288,-367
4674049,690,-141,711,-39,288,-367
4679313,689,-138,710,-39,288,-367
4684578,691,-139,710,-39,288,-367
4689843,693,-140,708,-39,288,-367
4695108,691,-140,710,-39,288,-367
4700373,690,-141,711,-39,288,-367
4705637,688,-139,710,-39,288,-367
4710902,693,-140,712,-39,288,-367
4716167,690,-143,710,-39,288,-367
4721431,691,-140,712,-39,288,-367
4726695,689,-135,713,-39,288,-367
4731961,689,-138,709,-39,288,-367
4737225,689,-141,711,-39,288,-367
4742489,689,-139,710,-39,288,-367
4747753,692,-138,711,-39,288,-367
4753018,691,-138,708,-39,288,-367
4758500,691,-140,708,-39,288,-367
4763764,691,-138,709,-43,275,-358
4769347,694,-138,710,-43,275,-358
4774611,691,-140,710,-43,275,-358
4779876,689,-141,708,-43,275,-358
4785140,691,-138,708,-43,275,-358
4790404,692,-138,710,-43,275,-358
4795669,693,-139,711,-43,275,-358
4800934,692,-138,711,-43,275,-358
4806198,693,-139,712,-43,275,-358
4811463,691,-137,709,-43,275,-358
4816727,692,-138,712,-43,275,-358
4821992,692,-140,712,-43,275,-358
4827256,690,-141,711,-43,275,-358
4832520,690,-141,712,-43,275,-358
4837785,692,-140,710,-43,275,-358
4843049,692,-139,710,-43,275,-358
4848313,691,-140,710,-43,275,-358
4853796,691,-138,709,-43,275,-358
4859060,691,-137,713,-43,275,-358
4864324,689,-139,708,-43,275,-358
4869589,692,-136,716,-43,275,-358
4874854,692,-141,709,-43,275,-358
4880118,691,-140,711,-43,275,-358
4885383,691,-139,713,-43,275,-358
4890648,691,-141,710,-43,275,-358
4895913,693,-137,710,-43,275,-358
4901179,692,-139,708,-43,275,-358
4906443,691,-141,711,-43,275,-371
4912026,692,-138,710,-43,275,-371
4917289,692,-140,710,-43,275,-371
4922554,693,-136,711,-43,275,-371
4927818,691,-141,708,-43,275,-371
4933083,691,-140,709,-43,275,-371
4938347,692,-139,709,-43,275,-371
4943611,692,-141,714,-43,275,-371
4948877,694,-140,713,-43,275,-371
4954359,691,-136,713,-43,275,-371
4959624,691,-136,709,-43,275,-371
4964889,694,-139,711,-43,275,-371
4970153,693,-140,712,-43,275,-371
4975417,690,-139,710,-43,275,-371
4980682,691,-138,711,-43,275,-371
4985947,691,-139,711,-43,275,-371
4991213,692,-139,710,-43,275,-371
4996477,693,-139,709,-43,275,-371
5001741,691,-139,709,-43,275,-371
5028456,691,-140,712,-43,275,-371
5033720,690,-141,710,-43,275,-371
5038984,692,-139,715,-43,275,-371
5044249,693,-136,709,-43,280,-371
5049832,692,-139,712,-43,280,-371
5055315,693,-137,709,-43,280,-371
5060580,692,-138,707,-43,280,-371
5065845,692,-140,709,-43,280,-371
5071109,690,-141,712,-43,280,-371
5076373,692,-139,711,-43,280,-371
5081637,692,-138,710,-43,280,-371
5086903,689,-139,708,-43,280,-371
5092167,690,-138,710,-43,280,-371
5097431,689,-140,711,-43,280,-371
5102696,692,-141,711,-43,280,-371
5107962,692,-139,710,-43,280,-371
5113225,692,-137,709,-43,280,-371
5118491,693,-140,709,-43,280,-371
5123756,693,-142,707,-43,280,-371
5129021,691,-138,710,-43,280,-371
5134285,690,-141,707,-43,280,-371
5139550,693,-137,710,-43,280,-371
5144814,693,-139,710,-43,280,-371
5150297,692,-139,709,-43,280,-371
5155562,692,-140,710,-43,280,-371
5160826,692,-139,711,-43,280,-371
5166091,692,-137,713,-43,280,-371
5171355,693,-140,709,-43,280,-371
5176619,692,-143,708,-43,280,-371
5181885,691,-138,710,-43,280,-371
5187149,691,-138,711,-56,284,-371
5192731,692,-139,710,-56,284,-371
5197996,692,-140,711,-56,284,-371
5203259,692,-139,711,-56,284,-371
5208524,690,-137,711,-56,284,-371
5213788,694,-138,708,-56,284,-371
5219053,692,-138,707,-56,284,-371
5224316,691,-139,710,-56,284,-371
5229581,692,-137,712,-56,284,-371
5234846,691,-139,713,-56,284,-371
5240111,691,-139,708,-56,284,-371
5245376,695,-138,711,-56,284,-371
5250859,691,-137,712,-56,284,-371
5256124,692,-139,708,-56,284,-371
5261388,690,-138,710,-56,284,-371
5266653,692,-138,709,-56,284,-371
5271919,692,-140,711,-56,284,-371
5277184,692,-139,709,-56,284,-371
5282448,689,-138,710,-56,284,-371
5287712,693,-139,713,-56,284,-371
5292977,689,-137,713,-56,284,-371
5298240,692,-139,710,-56,284,-371
5303504,693,-139,712,-56,284,-371
5308769,690,-140,712,-56,284,-371
5314033,693,-140,710,-56,284,-371
5319297,693,-141,708,-56,284,-371
5324564,693,-138,710,-56,284,-371
5329828,692,-141,712,-43,280,-363
5335410,690,-138,712,-43,280,-363
5340675,691,-138,709,-43,280,-363
5346160,690,-138,709,-43,280,-363
5351425,695,-140,713,-43,280,-363
5356689,692,-140,713,-43,280,-363
5361955,689,-139,709,-43,280,-363
5367218,693,-137,711,-43,280,-363
5372483,691,-141,710,-43,280,-363
5377747,695,-142,713,-43,280,-363
5383012,692,-138,712,-43,280,-363
5388275,690,-143,711,-43,280,-363
5393540,690,-140,711,-43,280,-363
5398805,691,-139,711,-43,280,-363
5404069,691,-138,709,-43,280,-363
5409333,692,-139,712,-43,280,-363
5414598,690,-139,713,-43,280,-363
5419863,690,-140,706,-43,280,-363
5425128,691,-138,710,-43,280,-363
5430392,691,-140,711,-43,280,-363
5435850,691,-138,711,-43,280,-363
5441114,692,-140,713,-43,280,-363
5446599,693,-140,708,-43,280,-363
5451865,692,-139,711,-43,280,-363
5457130,690,-137,712,-43,280,-363
5462394,691,-139,713,-43,280,-363
5467659,688,-138,712,-43,280,-363
5472924,690,-142,712,-35,284,-367
5478506,693,-139,709,-35,284,-367
5483771,692,-139,711,-35,284,-367
5489035,693,-138,711,-35,284,-367
5494299,691,-141,710,-35,284,-367
5499564,691,-138,711,-35,284,-367
5504828,689,-138,708,-35,284,-367
5510093,688,-137,711,-35,284,-367
5515357,690,-139,707,-35,284,-367
5520622,689,-137,711,-35,284,-367
5525887,689,-138,709,-35,284,-367
5531151,692,-137,712,-35,284,-367
5536416,691,-138,713,-35,284,-367
5541899,689,-138,710,-35,284,-367
5547164,692,-142,711,-35,284,-367
5552429,691,-139,710,-35,284,-367
5557694,692,-141,711,-35,284,-367
5562959,691,-140,712,-35,284,-367
5568222,691,-139,712,-35,284,-367
5573487,692,-139,709,-35,284,-367
5578751,690,-138,710,-35,284,-367
5584016,689,-136,709,-35,284,-367
5589280,694,-139,710,-35,284,-367
5594545,691,-138,709,-35,284,-367
5599809,688,-139,713,-35,284,-367
5605073,694,-137,712,-35,284,-367
5610338,692,-137,710,-48,275,-367
5615920,695,-139,709,-48,275,-367
5621185,692,-136,713,-48,275,-367
5626449,690,-139,709,-48,275,-367
5631714,691,-141,710,-48,275,-367
5636978,691,-139,711,-48,275,-367
5642462,690,-140,714,-48,275,-367
5647726,691,-141,709,-48,275,-367
5652991,693,-141,712,-48,275,-367
5658255,690,-141,711,-48,275,-367
5663520,691,-138,709,-48,275,-367
5668785,692,-138,711,-48,275,-367
5674049,692,-139,709,-48,275,-367
5679313,692,-141,707,-48,275,-367
5684578,690,-139,709,-48,275,-367
5689843,692,-140,711,-48,275,-367
5695107,691,-139,709,-48,275,-367
5700371,694,-140,708,-48,275,-367
5705636,692,-136,712,-48,275,-367
5710902,693,-140,710,-48,275,-367
5716166,692,-138,710,-48,275,-367
5721430,692,-140,711,-48,275,-367
5726695,691,-139,708,-48,275,-367
5731961,691,-139,711,-48,275,-367
5737224,690,-140,714,-48,275,-367
5742707,690,-140,711,-48,275,-367
5747972,693,-139,712,-48,275,-367
5753236,691,-139,710,-43,284,-371
5758818,693,-138,709,-43,284,-371
5764083,690,-136,711,-43,284,-371
5769348,693,-139,712,-43,284,-371
5774613,692,-138,711,-43,284,-371
5779878,689,-139,711,-43,284,-371
5785142,692,-140,714,-43,284,-371
5790405,691,-140,707,-43,284,-371
5795670,691,-139,715,-43,284,-371
5800935,691,-140,709,-43,284,-371
5806199,693,-139,709,-43,284,-371
5811462,690,-137,709,-43,284,-371
5816726,692,-139,713,-43,284,-371
5821991,691,-138,709,-43,284,-371
5827255,691,-139,709,-43,284,-371
5832519,694,-139,711,-43,284,-371
5838002,691,-139,711,-43,284,-371
5843267,688,-139,710,-43,284,-371
5848531,695,-139,711,-43,284,-371
5853796,689,-139,710,-43,284,-371
5859060,689,-138,709,-43,284,-371
5864324,692,-140,711,-43,284,-371
5869589,691,-137,711,-43,284,-371
5874854,691,-139,712,-43,284,-371
5880118,691,-139,710,-43,284,-371
5885383,692,-138,709,-43,284,-371
5890647,690,-139,709,-43,284,-371
5895912,691,-139,711,-39,284,-371
5901494,691,-138,709,-39,284,-371
5906759,692,-139,709,-39,284,-371
5912023,692,-138,711,-39,284,-371
5917287,692,-141,713,-39,284,-371
5922552,691,-137,710,-39,284,-371
5927816,691,-141,709,-39,284,-371
5933081,691,-138,710,-39,284,-371
5938563,691,-137,709,-39,284,-371
5943828,691,-138,710,-39,284,-371
5949092,691,-139,710,-39,284,-371
5954356,691,-138,709,-39,284,-371
5959620,692,-139,708,-39,284,-371
5964886,691,-141,712,-39,284,-371
5970151,691,-140,710,-39,284,-371
5975415,690,-139,708,-39,284,-371
5980679,690,-137,709,-39,284,-371
5985945,689,-138,709,-39,284,-371
5991209,693,-140,713,-39,284,-371
5996473,690,-137,711,-39,284,-371
6001737,691,-140,711,-39,284,-371
6028455,691,-139,709,-39,284,-371
6033938,694,-138,710,-39,275,-367
6039520,689,-137,712,-39,275,-367
6044785,691,-140,709,-39,275,-367
6050049,691,-139,712,-39,275,-367
6055313,690,-141,713,-39,275,-367
6060578,691,-136,709,-39,275,-367
6065843,692,-137,709,-39,275,-367
6071108,690,-139,711,-39,275,-367
6076373,693,-139,709,-39,275,-367
6081637,691,-141,709,-39,275,-367
6086903,689,-138,712,-39,275,-367
6092167,689,-138,711,-39,275,-367
6097431,690,-138,710,-39,275,-367
6102696,690,-138,711,-39,275,-367
6107960,690,-138,708,-39,275,-367
6113224,689,-139,710,-39,275,-367
6118488,693,-139,707,-39,275,-367
6123753,689,-139,713,-39,275,-367
6129018,691,-135,707,-39,275,-367
6134500,692,-137,712,-39,275,-367
6139764,690,-139,710,-39,275,-367
6145029,694,-139,712,-39,275,-367
6150293,689,-138,713,-39,275,-367
6155558,689,-139,711,-39,275,-367
6160822,692,-138,711,-39,275,-367
6166087,693,-137,708,-39,275,-367
6171351,691,-141,713,-39,275,-367
6176616,691,-139,709,-35,288,-363
6182199,689,-139,709,-35,288,-363
6187463,692,-138,711,-35,288,-363
6192727,691,-138,709,-35,288,-363
6197992,689,-140,711,-35,288,-363
6203256,693,-139,710,-35,288,-363
6208521,690,-139,711,-35,288,-363
6213785,689,-138,711,-35,288,-363
6219050,692,-139,714,-35,288,-363
6224313,691,-139,710,-35,288,-363
6229796,692,-139,710,-35,288,-363
6235061,693,-138,708,-35,288,-363
6240324,692,-138,713,-35,288,-363
6245589,691,-140,711,-35,288,-363
6250854,690,-138,708,-35,288,-363
6256119,690,-137,711,-35,288,-363
6261383,692,-139,709,-35,288,-363
6266647,691,-140,710,-35,288,-363
6271912,691,-140,708,-35,288,-363
6277177,691,-140,712,-35,288,-363
6282442,691,-138,712,-35,288,-363
6287706,691,-139,711,-35,288,-363
6292971,693,-135,713,-35,288,-363
6298237,692,-137,710,-35,288,-363
6303501,692,-139,713,-35,288,-363
6308766,692,-139,709,-35,288,-363
6314030,694,-142,712,-35,288,-363
6319294,691,-138,707,-43,275,-367
6324876,691,-138,709,-43,275,-367
6330359,692,-140,711,-43,275,-367
6335623,691,-141,711,-43,275,-367
6340889,691,-140,709,-43,275,-367
6346154,691,-139,710,-43,275,-367
6351419,692,-140,710,-43,275,-367
6356683,690,-139,711,-43,275,-367
6361948,691,-139,711,-43,275,-367
6367213,693,-140,712,-43,275,-367
6372477,692,-138,707,-43,275,-367
6377741,693,-139,707,-43,275,-367
6383007,692,-140,710,-43,275,-367
6388270,693,-140,706,-43,275,-367
6393535,690,-140,710,-43,275,-367
6398800,690,-140,711,-43,275,-367
6404064,691,-137,709,-43,275,-367
6409328,691,-138,707,-43,275,-367
6414593,690,-140,711,-43,275,-367
6419857,689,-139,711,-43,275,-367
6425121,692,-137,707,-43,275,-367
6430604,693,-138,713,-43,275,-367
6435869,692,-139,709,-43,275,-367
6441135,689,-138,710,-43,275,-367
6446399,691,-138,711,-43,275,-367
6451664,690,-138,709,-43,275,-367
6456929,690,-136,711,-43,275,-367
6462193,692,-139,712,-39,284,-367
6467774,692,-139,708,-39,284,-367
6473230,690,-139,707,-39,284,-367
6478494,691,-137,709,-39,284,-367
6483760,692,-138,711,-39,284,-367
6489024,691,-138,711,-39,284,-367
6494288,693,-138,712,-39,284,-367
6499552,691,-139,714,-39,284,-367
6504817,692,-136,714,-39,284,-367
6510081,694,-141,708,-39,284,-367
6515346,692,-141,710,-39,284,-367
6520610,692,-139,708,-39,284,-367
6526094,693,-140,707,-39,284,-367
6531357,692,-138,711,-39,284,-367
6536622,690,-141,711,-39,284,-367
6541888,691,-139,710,-39,284,-367
6547152,692,-136,711,-39,284,-367
6552416,694,-142,712,-39,284,-367
6557681,691,-138,709,-39,284,-367
6562947,694,-139,711,-39,284,-367
6568212,692,-139,712,-39,284,-367
6573476,691,-139,711,-39,284,-367
6578740,693,-138,712,-39,284,-367
6584005,691,-140,711,-39,284,-367
6589270,693,-138,711,-39,284,-367
6594535,693,-140,709,-39,284,-367
6599799,692,-140,711,-43,288,-363
6605382,692,-140,709,-43,288,-363
6610646,691,-139,710,-43,288,-363
6615911,693,-139,712,-43,288,-363
6621176,696,-138,709,-43,288,-363
6626658,691,-141,709,-43,288,-363
6631923,694,-137,709,-43,288,-363
6637188,690,-137,713,-43,288,-363
6642452,691,-138,715,-43,288,-363
6647716,693,-142,711,-43,288,-363
6652981,690,-139,710,-43,288,-363
6658245,691,-140,711,-43,288,-363
6663509,692,-140,711,-43,288,-363
6668773,693,-139,712,-43,288,-363
6674038,692,-139,711,-43,288,-363
6679301,690,-139,708,-43,288,-363
6684566,694,-140,713,-43,288,-363
6689831,694,-139,711,-43,288,-363
6695096,691,-137,708,-43,288,-363
6700360,690,-139,712,-43,288,-363
6705625,694,-137,711,-43,288,-363
6710890,690,-139,711,-43,288,-363
6716154,690,-141,708,-43,288,-363
6721637,688,-139,711,-43,288,-363
6726903,690,-139,709,-43,288,-363
6732167,693,-139,713,-43,288,-363
6737432,694,-137,709,-43,288,-363
6742696,691,-139,710,-52,275,-371
6748280,691,-139,711,-52,275,-371
6753545,694,-139,711,-52,275,-371
6758809,690,-140,710,-52,275,-371
6764073,690,-138,711,-52,275,-371
6769338,693,-140,709,-52,275,-371
6774603,691,-138,713,-52,275,-371
6779868,692,-140,708,-52,275,-371
6785133,691,-138,709,-52,275,-371
6790398,690,-137,709,-52,275,-371
6795662,690,-140,711,-52,275,-371
6800928,692,-139,710,-52,275,-371
6806192,690,-139,713,-52,275,-371
6811456,690,-140,714,-52,275,-371
6816720,692,-140,710,-52,275,-371
6822203,690,-140,709,-52,275,-371
6827467,692,-138,711,-52,275,-371
6832731,691,-135,712,-52,275,-371
6837996,692,-139,711,-52,275,-371
6843260,689,-138,709,-52,275,-371
6848525,691,-137,707,-52,275,-371
6853790,692,-139,709,-52,275,-371
6859054,691,-137,710,-52,275,-371
6864318,690,-138,709,-52,275,-371
6869583,692,-139,709,-52,275,-371
6874848,694,-138,709,-52,275,-371
6880113,692,-139,707,-52,275,-371
6885377,693,-143,712,-48,280,-371
6890960,693,-139,707,-48,280,-371
6896224,691,-139,706,-48,280,-371
6901489,692,-138,709,-48,280,-371
6906753,693,-137,707,-48,280,-371
6912019,690,-140,711,-48,280,-371
6917502,693,-138,711,-48,280,-371
6922766,690,-139,709,-48,280,-371
6928031,692,-138,709,-48,280,-371
6933297,694,-139,711,-48,280,-371
6938562,689,-139,709,-48,280,-371
6943826,693,-140,711,-48,280,-371
6949091,693,-139,710,-48,280,-371
6954355,694,-140,712,-48,280,-371
6959620,691,-138,710,-48,280,-371
6964885,691,-137,709,-48,280,-371
6970149,692,-140,710,-48,280,-371
6975413,691,-139,710,-48,280,-371
6980678,692,-142,711,-48,280,-371
6985943,692,-138,710,-48,280,-371
6991207,689,-138,712,-48,280,-371
6996471,693,-139,710,-48,280,-371
7001735,692,-139,710,-48,280,-371
7028674,691,-140,711,-48,280,-371
7034256,691,-141,709,-48,280,-371
7039521,688,-138,707,-48,280,-371
7044786,689,-138,709,-48,280,-371
7050050,689,-141,710,-48,280,-371
7055314,693,-140,710,-48,280,-371
7060579,692,-139,709,-48,280,-371
7065844,691,-141,709,-48,280,-371
7071108,690,-138,712,-48,280,-371
7076372,692,-141,712,-48,280,-371
7081636,690,-138,709,-48,280,-371
7086902,694,-138,709,-48,280,-371
7092166,690,-142,713,-48,280,-371
7097430,693,-140,712,-48,280,-371
7102694,687,-140,710,-48,280,-371
7107960,692,-139,713,-48,280,-371
7113223,691,-140,711,-48,280,-371
7118706,692,-137,713,-48,280,-371
7123971,691,-141,711,-48,280,-371
7129236,690,-139,711,-48,280,-371
7134500,691,-140,711,-48,280,-371
7139764,690,-139,710,-48,280,-371
7145029,691,-137,708,-48,280,-371
7150295,693,-138,709,-48,280,-371
7155559,691,-137,710,-48,280,-371
7160823,692,-139,712,-48,280,-371
7166087,693,-137,709,-48,275,-367
7171669,689,-138,712,-48,275,-367
7176934,694,-139,711,-48,275,-367
7182198,690,-139,710,-48,275,-367
7187462,689,-139,711,-48,275,-367
7192726,693,-140,710,-48,275,-367
7197990,692,-140,710,-48,275,-367
